player_id,Player Name,team_id,team_name,tournament_id,Yellow URL,stage_name,tournament_name,team_code,Second Yellow URL,Red URL,minute_label,match_period,match_name,match_id,Year,Quarter,Month,Day,group_name,booking_id,Sum of yellow_card,Sum of shirt_number,Sum of sending_off,Sum of second_yellow_card,Sum of red_card,Sum of minute_stoppage,Sum of minute_regulation,Sum of home_team,Sum of away_team
P-53363,Osman ChÃ¡vez,T-35,Honduras,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,HND,"","",64',second half,Switzerland vs Honduras,M-2010-48,2010,Qtr 2,June,25,Group H,B-2914,1,2,0,0,0,0,64,0,1
P-53448,Ahmed Al-Dokhi,T-63,Saudi Arabia,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,SAU,"","",41',first half,Saudi Arabia vs Ukraine,M-2006-31,2006,Qtr 2,June,19,Group H,B-2464,1,2,0,0,0,0,41,1,0
P-53452,Vincent Aboubakar,T-11,Cameroon,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,CMR,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,"",81',second half,Cameroon vs Brazil,M-2022-47,2022,Qtr 4,December,2,Group G,B-3864,1,10,1,1,0,0,81,1,0
P-53668,Nigel de Jong,T-48,Netherlands,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,final,2010 FIFA Men's World Cup,NLD,"","",28',first half,Netherlands vs Spain,M-2010-64,2010,Qtr 3,July,11,not applicable,B-2980,1,8,0,0,0,0,28,1,0
P-53668,Nigel de Jong,T-48,Netherlands,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,NLD,"","",44',first half,Netherlands vs Denmark,M-2010-09,2010,Qtr 2,June,14,Group E,B-2760,1,8,0,0,0,0,44,1,0
P-53668,Nigel de Jong,T-48,Netherlands,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,2010 FIFA Men's World Cup,NLD,"","",64',second half,Netherlands vs Brazil,M-2010-57,2010,Qtr 3,July,2,not applicable,B-2948,1,8,0,0,0,0,64,1,0
P-53680,Dmitri Sennikov,T-62,Russia,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,RUS,"","",84',second half,Belgium vs Russia,M-2002-45,2002,Qtr 2,June,14,Group H,B-2166,1,18,0,0,0,0,84,0,1
P-53829,Tomasz Hajto,T-57,Poland,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,POL,"","",79',second half,South Korea vs Poland,M-2002-14,2002,Qtr 2,June,4,Group D,B-2024,1,6,0,0,0,0,79,0,1
P-53833,Anouk Dekker,T-48,Netherlands,WC-2019,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2019 FIFA Women's World Cup,NLD,"","",23',first half,Netherlands vs Canada,M-2019-34,2019,Qtr 2,June,20,Group E,B-3659,1,6,0,0,0,0,23,1,0
P-53936,Gustavo Dezotti,T-03,Argentina,WC-1990,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,final,1990 FIFA Men's World Cup,ARG,"",https://upload.wikimedia.org/wikipedia/commons/e/e7/Red_card.svg,5',first half,West Germany vs Argentina,M-1990-52,1990,Qtr 3,July,8,not applicable,B-1359,1,9,1,0,1,0,5,0,1
P-53957,Karim Ansarifard,T-38,Iran,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2014 FIFA Men's World Cup,IRN,"","",88',second half,Bosnia and Herzegovina vs Iran,M-2014-41,2014,Qtr 2,June,25,Group F,B-3166,1,10,0,0,0,0,88,0,1
P-53957,Karim Ansarifard,T-38,Iran,WC-2018,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2018 FIFA Men's World Cup,IRN,"","",90'+2',"second half, stoppage time",Morocco vs Iran,M-2018-03,2018,Qtr 2,June,15,Group B,B-3365,1,10,0,0,0,2,90,0,1
P-53967,IÃ±aki Williams,T-32,Ghana,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,GHA,"","",90'+1',"second half, stoppage time",Portugal vs Ghana,M-2022-15,2022,Qtr 4,November,24,Group H,B-3758,1,19,0,0,0,1,90,0,1
P-53970,Eberhard Vogel,T-24,East Germany,WC-1974,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1974 FIFA Men's World Cup,DDR,"","",58',second half,East Germany vs Australia,M-1974-03,1974,Qtr 2,June,14,Group 1,B-0814,1,15,0,0,0,0,58,1,0
P-54028,Pavel Chaloupka,T-21,Czechoslovakia,WC-1982,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1982 FIFA Men's World Cup,CSK,"","",40',first half,England vs Czechoslovakia,M-1982-20,1982,Qtr 2,June,20,Group 4,B-0969,1,16,0,0,0,0,40,0,1
P-54036,Benedikt HÃ¶wedes,T-31,Germany,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,final,2014 FIFA Men's World Cup,DEU,"","",34',first half,Germany vs Argentina,M-2014-64,2014,Qtr 3,July,13,not applicable,B-3242,1,4,0,0,0,0,34,1,0
P-54036,Benedikt HÃ¶wedes,T-31,Germany,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2014 FIFA Men's World Cup,DEU,"","",11',first half,United States vs Germany,M-2014-46,2014,Qtr 2,June,26,Group G,B-3176,1,4,0,0,0,0,11,0,1
P-54100,Serey DiÃ©,T-42,Ivory Coast,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2014 FIFA Men's World Cup,CIV,"","",70',second half,Greece vs Ivory Coast,M-2014-40,2014,Qtr 2,June,24,Group C,B-3164,1,20,0,0,0,0,70,0,1
P-54127,Sheila Okai,T-32,Ghana,WC-2007,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2007 FIFA Women's World Cup,GHA,"","",74',second half,Norway vs Ghana,M-2007-22,2007,Qtr 3,September,20,Group C,B-2703,1,8,0,0,0,0,74,0,1
P-54298,Yoshikatsu Kawaguchi,T-44,Japan,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,JPN,"","",42',first half,Japan vs Croatia,M-2006-27,2006,Qtr 2,June,18,Group F,B-2447,1,23,0,0,0,0,42,1,0
P-54317,SreÄko Katanec,T-87,Yugoslavia,WC-1990,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,1990 FIFA Men's World Cup,YUG,"","",7',first half,Spain vs Yugoslavia,M-1990-43,1990,Qtr 2,June,26,not applicable,B-1328,1,13,0,0,0,0,7,0,1
P-54322,Ilie Dumitrescu,T-61,Romania,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,1994 FIFA Men's World Cup,ROU,"","",84',second half,Romania vs Argentina,M-1994-40,1994,Qtr 3,July,3,not applicable,B-1573,1,11,0,0,0,0,84,1,0
P-54377,Santiago CortÃ©s,T-27,El Salvador,WC-1970,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1970 FIFA Men's World Cup,SLV,"","",13',first half,Mexico vs El Salvador,M-1970-13,1970,Qtr 2,June,7,Group 1,B-0765,1,4,0,0,0,0,13,0,1
P-54442,Kun Wang,T-14,China,WC-2007,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-final,2007 FIFA Women's World Cup,CHN,"","",69',second half,Norway vs China,M-2007-27,2007,Qtr 3,September,23,not applicable,B-2711,1,4,0,0,0,0,69,0,1
P-54461,Corentin Tolisso,T-30,France,WC-2018,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2018 FIFA Men's World Cup,FRA,"","",76',second half,France vs Australia,M-2018-05,2018,Qtr 2,June,16,Group C,B-3370,1,12,0,0,0,0,76,1,0
P-54473,Fatmire Bajramaj,T-31,Germany,WC-2007,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2007 FIFA Women's World Cup,DEU,"","",85',second half,England vs Germany,M-2007-11,2007,Qtr 3,September,14,Group A,B-2672,1,19,0,0,0,0,85,0,1
P-54473,Fatmire Bajramaj,T-31,Germany,WC-2011,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2011 FIFA Women's World Cup,DEU,"","",82',second half,France vs Germany,M-2011-20,2011,Qtr 3,July,5,Group A,B-3018,1,19,0,0,0,0,82,0,1
P-54506,Ismail Jakobs,T-65,Senegal,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,SEN,"","",52',second half,Qatar vs Senegal,M-2022-18,2022,Qtr 4,November,25,Group A,B-3770,1,14,0,0,0,0,52,0,1
P-54517,AurÃ©lien TchouamÃ©ni,T-30,France,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2022 FIFA Men's World Cup,FRA,"","",32',first half,France vs Poland,M-2022-51,2022,Qtr 4,December,4,not applicable,B-3881,1,8,0,0,0,0,32,1,0
P-54533,David Rozehnal,T-20,Czech Republic,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,CZE,"","",16',first half,United States vs Czech Republic,M-2006-10,2006,Qtr 2,June,12,Group E,B-2349,1,22,0,0,0,0,16,0,1
P-54713,Valon Behrami,T-75,Switzerland,WC-2018,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2018 FIFA Men's World Cup,CHE,"","",68',second half,Brazil vs Switzerland,M-2018-11,2018,Qtr 2,June,17,Group E,B-3389,1,11,0,0,0,0,68,0,1
P-54713,Valon Behrami,T-75,Switzerland,WC-2018,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2018 FIFA Men's World Cup,CHE,"","",61',second half,Sweden vs Switzerland,M-2018-55,2018,Qtr 3,July,3,not applicable,B-3540,1,11,0,0,0,0,61,0,1
P-54736,Leonardo VÃ©liz,T-13,Chile,WC-1974,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1974 FIFA Men's World Cup,CHL,"","",56',second half,Chile vs East Germany,M-1974-10,1974,Qtr 2,June,18,Group 1,B-0825,1,11,0,0,0,0,56,1,0
P-54794,Michelle Akers,T-83,United States,WC-1991,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,final,1991 FIFA Women's World Cup,USA,"","",54',second half,Norway vs United States,M-1991-26,1991,Qtr 4,November,30,not applicable,B-1396,1,10,0,0,0,0,54,0,1
P-54794,Michelle Akers,T-83,United States,WC-1991,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,semi-final,1991 FIFA Women's World Cup,USA,"","",67',second half,Germany vs United States,M-1991-24,1991,Qtr 4,November,27,not applicable,B-1393,1,10,0,0,0,0,67,0,1
P-54804,David Suazo,T-35,Honduras,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,HND,"","",58',second half,Switzerland vs Honduras,M-2010-48,2010,Qtr 2,June,25,Group H,B-2913,1,11,0,0,0,0,58,0,1
P-54805,Dmitri Kharine,T-62,Russia,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1994 FIFA Men's World Cup,RUS,"","",34',first half,Sweden vs Russia,M-1994-20,1994,Qtr 2,June,24,Group B,B-1471,1,16,0,0,0,0,34,0,1
P-54832,Shwu-ju Chen,T-15,Chinese Taipei,WC-1991,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-final,1991 FIFA Women's World Cup,TWN,"","",23',first half,United States vs Chinese Taipei,M-1991-22,1991,Qtr 4,November,24,not applicable,B-1391,1,3,0,0,0,0,23,0,1
P-54839,Risa Shimizu,T-44,Japan,WC-2019,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2019 FIFA Women's World Cup,JPN,"","",38',first half,Argentina vs Japan,M-2019-08,2019,Qtr 2,June,10,Group D,B-3601,1,22,0,0,0,0,38,0,1
P-54971,Anna Green,T-49,New Zealand,WC-2019,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2019 FIFA Women's World Cup,NZL,"","",68',second half,Cameroon vs New Zealand,M-2019-33,2019,Qtr 2,June,20,Group E,B-3657,1,3,0,0,0,0,68,0,1
P-54977,Dominique Thiamale,T-42,Ivory Coast,WC-2015,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2015 FIFA Women's World Cup,CIV,"","",40',first half,Germany vs Ivory Coast,M-2015-04,2015,Qtr 2,June,7,Group B,B-3251,1,16,0,0,0,0,40,0,1
P-54985,Bernard DiomÃ¨de,T-30,France,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,FRA,"","",53',second half,France vs Denmark,M-1998-37,1998,Qtr 2,June,24,Group C,B-1845,1,13,0,0,0,0,53,1,0
P-55097,Myung-bo Hong,T-71,South Korea,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,KOR,"","",80',second half,South Korea vs United States,M-2002-30,2002,Qtr 2,June,10,Group D,B-2087,1,20,0,0,0,0,80,1,0
P-55170,RÃ³nald GÃ³mez,T-17,Costa Rica,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,CRI,"","",79',second half,China vs Costa Rica,M-2002-12,2002,Qtr 2,June,4,Group C,B-2015,1,11,0,0,0,0,79,0,1
P-55170,RÃ³nald GÃ³mez,T-17,Costa Rica,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,CRI,"","",45'+2',"first half, stoppage time",Costa Rica vs Poland,M-2006-33,2006,Qtr 2,June,20,Group A,B-2482,1,11,0,0,0,2,45,1,0
P-55298,Youssouf Sabaly,T-65,Senegal,WC-2018,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2018 FIFA Men's World Cup,SEN,"","",90',second half,Japan vs Senegal,M-2018-31,2018,Qtr 2,June,24,Group H,B-3451,1,12,0,0,0,0,90,0,1
P-55321,Ricardo Costa,T-58,Portugal,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,third-place match,2006 FIFA Men's World Cup,PRT,"","",24',first half,Germany vs Portugal,M-2006-63,2006,Qtr 3,July,8,not applicable,B-2638,1,4,0,0,0,0,24,0,1
P-55367,Nouhou Tolo,T-11,Cameroon,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,CMR,"","",6',first half,Cameroon vs Brazil,M-2022-47,2022,Qtr 4,December,2,Group G,B-3860,1,25,0,0,0,0,6,1,0
P-55404,Peter PekarÃ­k,T-68,Slovakia,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,SVK,"","",50',second half,Slovakia vs Italy,M-2010-42,2010,Qtr 2,June,24,Group F,B-2886,1,2,0,0,0,0,50,1,0
P-55405,Hossein Kaebi,T-38,Iran,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,IRN,"","",73',second half,Portugal vs Iran,M-2006-24,2006,Qtr 2,June,17,Group D,B-2430,1,13,0,0,0,0,73,0,1
P-55416,Sol Bamba,T-42,Ivory Coast,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2014 FIFA Men's World Cup,CIV,"","",54',second half,Ivory Coast vs Japan,M-2014-08,2014,Qtr 2,June,14,Group C,B-3077,1,22,0,0,0,0,54,1,0
P-55453,Jeong-ho Hong,T-71,South Korea,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2014 FIFA Men's World Cup,KOR,"","",35',first half,South Korea vs Belgium,M-2014-48,2014,Qtr 2,June,26,Group H,B-3184,1,20,0,0,0,0,35,1,0
P-55456,Mladen KrstajiÄ‡,T-67,Serbia and Montenegro,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,SCG,"","",42',first half,Argentina vs Serbia and Montenegro,M-2006-21,2006,Qtr 2,June,16,Group C,B-2411,1,20,0,0,0,0,42,0,1
P-55504,Oliver Neuville,T-31,Germany,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,semi-finals,2002 FIFA Men's World Cup,DEU,"","",85',second half,Germany vs South Korea,M-2002-61,2002,Qtr 2,June,25,not applicable,B-2236,1,7,0,0,0,0,85,1,0
P-55518,Mohammed Al-Jahani,T-63,Saudi Arabia,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,SAU,"","",7',first half,France vs Saudi Arabia,M-1998-22,1998,Qtr 2,June,18,Group C,B-1787,1,2,0,0,0,0,7,0,1
P-55571,Francisca Lara,T-13,Chile,WC-2019,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2019 FIFA Women's World Cup,CHL,"","",76',second half,United States vs Chile,M-2019-24,2019,Qtr 2,June,16,Group F,B-3633,1,4,0,0,0,0,76,0,1
P-55574,Azusa Iwashimizu,T-44,Japan,WC-2011,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-final,2011 FIFA Women's World Cup,JPN,"","",55',second half,Germany vs Japan,M-2011-26,2011,Qtr 3,July,9,not applicable,B-3033,1,3,0,0,0,0,55,0,1
P-55574,Azusa Iwashimizu,T-44,Japan,WC-2015,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-final,2015 FIFA Women's World Cup,JPN,"","",27',first half,Australia vs Japan,M-2015-47,2015,Qtr 2,June,27,not applicable,B-3344,1,3,0,0,0,0,27,0,1
P-55590,Ã‰der MilitÃ£o,T-09,Brazil,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,BRA,"","",7',first half,Cameroon vs Brazil,M-2022-47,2022,Qtr 4,December,2,Group G,B-3861,1,14,0,0,0,0,7,0,1
P-55659,Franck RibÃ©ry,T-30,France,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2006 FIFA Men's World Cup,FRA,"","",87',second half,Spain vs France,M-2006-56,2006,Qtr 2,June,27,not applicable,B-2607,1,22,0,0,0,0,87,0,1
P-55659,Franck RibÃ©ry,T-30,France,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,FRA,"","",19',first half,Uruguay vs France,M-2010-02,2010,Qtr 2,June,11,Group A,B-2731,1,7,0,0,0,0,19,0,1
P-55821,Sam Adekugbe,T-12,Canada,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,CAN,"","",45'+2',"first half, stoppage time",Canada vs Morocco,M-2022-41,2022,Qtr 4,December,1,Group F,B-3844,1,3,0,0,0,2,45,1,0
P-55935,Jefferson Montero,T-25,Ecuador,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2014 FIFA Men's World Cup,ECU,"","",80',second half,Honduras vs Ecuador,M-2014-26,2014,Qtr 2,June,20,Group E,B-3127,1,7,0,0,0,0,80,0,1
P-55953,Sara Gama,T-41,Italy,WC-2019,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2019 FIFA Women's World Cup,ITA,"","",21',first half,Australia vs Italy,M-2019-05,2019,Qtr 2,June,9,Group C,B-3592,1,3,0,0,0,0,21,0,1
P-56006,RaphaÃ«l Wicky,T-75,Switzerland,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,CHE,"","",69',second half,Switzerland vs South Korea,M-2006-47,2006,Qtr 2,June,23,Group G,B-2552,1,8,0,0,0,0,69,1,0
P-56094,Steve Archibald,T-64,Scotland,WC-1986,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1986 FIFA Men's World Cup,SCO,"","",30',first half,West Germany vs Scotland,M-1986-23,1986,Qtr 2,June,8,Group E,B-1104,1,17,0,0,0,0,30,0,1
P-56227,Darren Jackson,T-64,Scotland,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,SCO,"","",25',first half,Brazil vs Scotland,M-1998-01,1998,Qtr 2,June,10,Group A,B-1703,1,10,0,0,0,0,25,0,1
P-56227,Darren Jackson,T-64,Scotland,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,SCO,"","",56',second half,Scotland vs Norway,M-1998-17,1998,Qtr 2,June,16,Group A,B-1760,1,10,0,0,0,0,56,1,0
P-56284,Lee Addy,T-32,Ghana,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,GHA,"","",40',first half,Ghana vs Australia,M-2010-25,2010,Qtr 2,June,19,Group D,B-2817,1,19,0,0,0,0,40,1,0
P-56297,Dejan Lovren,T-18,Croatia,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2014 FIFA Men's World Cup,HRV,"","",69',second half,Brazil vs Croatia,M-2014-01,2014,Qtr 2,June,12,Group A,B-3056,1,6,0,0,0,0,69,0,1
P-56297,Dejan Lovren,T-18,Croatia,WC-2018,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,2018 FIFA Men's World Cup,HRV,"","",35',first half,Russia vs Croatia,M-2018-60,2018,Qtr 3,July,7,not applicable,B-3562,1,6,0,0,0,0,35,0,1
P-56297,Dejan Lovren,T-18,Croatia,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,HRV,"","",56',second half,Croatia vs Canada,M-2022-27,2022,Qtr 4,November,27,Group F,B-3799,1,6,0,0,0,0,56,1,0
P-56330,AndrÃ©s Iniesta,T-73,Spain,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,final,2010 FIFA Men's World Cup,ESP,"","",118',"extra time, second half",Netherlands vs Spain,M-2010-64,2010,Qtr 3,July,11,not applicable,B-2987,1,6,0,0,0,0,118,0,1
P-56334,Vagiz Khidiyatullin,T-72,Soviet Union,WC-1990,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1990 FIFA Men's World Cup,SUN,"","",11',first half,Soviet Union vs Romania,M-1990-02,1990,Qtr 2,June,9,Group B,B-1194,1,3,0,0,0,0,11,1,0
P-56430,Zinedine Zidane,T-30,France,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,FRA,"","",75',second half,France vs South Africa,M-1998-07,1998,Qtr 2,June,12,Group C,B-1725,1,10,0,0,0,0,75,1,0
P-56430,Zinedine Zidane,T-30,France,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,FRA,"","",72',second half,France vs Switzerland,M-2006-13,2006,Qtr 2,June,13,Group G,B-2368,1,10,0,0,0,0,72,1,0
P-56430,Zinedine Zidane,T-30,France,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,FRA,"","",85',second half,France vs South Korea,M-2006-29,2006,Qtr 2,June,18,Group G,B-2458,1,10,0,0,0,0,85,1,0
P-56430,Zinedine Zidane,T-30,France,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2006 FIFA Men's World Cup,FRA,"","",90'+1',"second half, stoppage time",Spain vs France,M-2006-56,2006,Qtr 2,June,27,not applicable,B-2608,1,10,0,0,0,1,90,0,1
P-56448,Isaac Vorsah,T-32,Ghana,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,GHA,"","",26',first half,Serbia vs Ghana,M-2010-07,2010,Qtr 2,June,13,Group D,B-2750,1,15,0,0,0,0,26,0,1
P-56496,Zlatko Yankov,T-10,Bulgaria,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1994 FIFA Men's World Cup,BGR,"","",24',first half,Argentina vs Bulgaria,M-1994-35,1994,Qtr 2,June,30,Group D,B-1541,1,6,0,0,0,0,24,0,1
P-56496,Zlatko Yankov,T-10,Bulgaria,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1994 FIFA Men's World Cup,BGR,"","",33',first half,Bulgaria vs Greece,M-1994-24,1994,Qtr 2,June,26,Group D,B-1493,1,6,0,0,0,0,33,1,0
P-56496,Zlatko Yankov,T-10,Bulgaria,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,semi-finals,1994 FIFA Men's World Cup,BGR,"","",83',second half,Bulgaria vs Italy,M-1994-49,1994,Qtr 3,July,13,not applicable,B-1622,1,6,0,0,0,0,83,1,0
P-56496,Zlatko Yankov,T-10,Bulgaria,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,third-place match,1994 FIFA Men's World Cup,BGR,"","",73',second half,Sweden vs Bulgaria,M-1994-51,1994,Qtr 3,July,16,not applicable,B-1627,1,6,0,0,0,0,73,0,1
